,id,type,DEG_tp2_tp4,GO_BP
21584,FUN_037156,gene,no,kidney morphogenesis [GO:0060993]
21585,FUN_037156,gene,no,lipid metabolic process [GO:0006629]
21586,FUN_037156,gene,no,lung development [GO:0030324]
21587,FUN_037156,gene,no,maintenance of animal organ identity [GO:0048496]
21588,FUN_037156,gene,no,negative regulation of canonical Wnt signaling pathway [GO:0090090]
21589,FUN_037156,gene,no,non-motile cilium assembly [GO:1905515]
21590,FUN_037156,gene,no,photoreceptor cell maintenance [GO:0045494]
21591,FUN_037156,gene,no,positive regulation of protein binding [GO:0032092]
21592,FUN_037156,gene,no,regulation of Wnt signaling pathway, planar cell polarity pathway [GO:2000095]
21593,FUN_037156,gene,no,ureter development [GO:0072189]
21594,FUN_037156,gene,no,Wnt signaling pathway [GO:0016055]
21595,FUN_037197,gene,no,actin filament bundle assembly [GO:0051017]
21596,FUN_037197,gene,no,actin filament network formation [GO:0051639]
21597,FUN_037197,gene,no,auditory receptor cell stereocilium organization [GO:0060088]
21598,FUN_037197,gene,no,intestinal D-glucose absorption [GO:0001951]
21599,FUN_037197,gene,no,positive regulation of multicellular organism growth [GO:0040018]
21600,FUN_037197,gene,no,positive regulation of protein localization to plasma membrane [GO:1903078]
21601,FUN_037197,gene,no,regulation of microvillus length [GO:0032532]
21602,FUN_037197,gene,no,terminal web assembly [GO:1902896]
21603,FUN_037197,gene,no,vestibular receptor cell stereocilium organization [GO:0060121]
21604,FUN_038672,gene,no,
21605,FUN_038681,gene,no,
21606,FUN_038683,gene,no,
21607,FUN_038708,gene,no,negative regulation of synaptic assembly at neuromuscular junction [GO:0045886]
21608,FUN_038708,gene,no,protein autoubiquitination [GO:0051865]
21609,FUN_038179,gene,no,meiotic cell cycle [GO:0051321]
21610,FUN_038179,gene,no,oogenesis [GO:0048477]
21611,FUN_038181,gene,no,Golgi organization [GO:0007030]
21612,FUN_038181,gene,no,negative regulation of RIG-I signaling pathway [GO:0039536]
21613,FUN_038181,gene,no,negative regulation of type I interferon production [GO:0032480]
21614,FUN_038181,gene,no,retrograde protein transport, ER to cytosol [GO:0030970]
21615,FUN_038181,gene,no,ubiquitin-dependent ERAD pathway [GO:0030433]
21616,FUN_038181,gene,no,ubiquitin-dependent protein catabolic process [GO:0006511]
21617,FUN_038358,gene,no,calcium ion transmembrane transport [GO:0070588]
21618,FUN_038358,gene,no,cell-cell signaling by wnt [GO:0198738]
21619,FUN_038358,gene,no,cellular response to calcium ion [GO:0071277]
21620,FUN_038358,gene,no,detection of mechanical stimulus [GO:0050982]
21621,FUN_038358,gene,no,inorganic cation transmembrane transport [GO:0098662]
21622,FUN_038358,gene,no,potassium ion transmembrane transport [GO:0071805]
21623,FUN_038358,gene,no,protein heterotetramerization [GO:0051290]
21624,FUN_038358,gene,no,protein tetramerization [GO:0051262]
21625,FUN_038358,gene,no,regulation of ion transmembrane transport [GO:0034765]
21626,FUN_038358,gene,no,release of sequestered calcium ion into cytosol [GO:0051209]
21627,FUN_038358,gene,no,Wnt signaling pathway [GO:0016055]
21628,FUN_038382,gene,no,animal organ morphogenesis [GO:0009887]
21629,FUN_038382,gene,no,anterior/posterior axon guidance [GO:0033564]
21630,FUN_038382,gene,no,B cell mediated immunity [GO:0019724]
21631,FUN_038382,gene,no,B cell proliferation [GO:0042100]
21632,FUN_038382,gene,no,Cdc42 protein signal transduction [GO:0032488]
21633,FUN_038382,gene,no,cell-cell adhesion [GO:0098609]
21634,FUN_038382,gene,no,chemorepulsion of axon [GO:0061643]
21635,FUN_038382,gene,no,dendrite development [GO:0016358]
21636,FUN_038382,gene,no,glial cell proliferation [GO:0014009]
21637,FUN_038382,gene,no,inner ear morphogenesis [GO:0042472]
21638,FUN_038382,gene,no,motor neuron axon guidance [GO:0008045]
21639,FUN_038382,gene,no,motor neuron migration [GO:0097475]
21640,FUN_038382,gene,no,negative regulation of axon extension [GO:0030517]
21641,FUN_038382,gene,no,nuclear migration [GO:0007097]
21642,FUN_038382,gene,no,positive regulation of axon extension [GO:0045773]
21643,FUN_038382,gene,no,positive regulation of cell motility [GO:2000147]
21644,FUN_038382,gene,no,positive regulation of glial cell proliferation [GO:0060252]
21645,FUN_038382,gene,no,Ras protein signal transduction [GO:0007265]
21646,FUN_038382,gene,no,regulation of glial cell migration [GO:1903975]
21647,FUN_038382,gene,no,regulation of synapse assembly [GO:0051963]
21648,FUN_038382,gene,no,substrate-dependent cell migration, cell extension [GO:0006930]
21649,FUN_038382,gene,no,T cell mediated immunity [GO:0002456]
21650,FUN_038382,gene,no,tissue development [GO:0009888]
21651,FUN_038647,gene,no,
21652,FUN_037970,gene,no,sporulation resulting in formation of a cellular spore [GO:0030435]
21653,FUN_039390,gene,no,I-kappaB kinase/NF-kappaB signaling [GO:0007249]
21654,FUN_039390,gene,no,intracellular signal transduction [GO:0035556]
21655,FUN_039390,gene,no,negative regulation of cytokine production involved in inflammatory response [GO:1900016]
21656,FUN_039390,gene,no,negative regulation of epithelial cell proliferation [GO:0050680]
21657,FUN_039390,gene,no,negative regulation of fibroblast proliferation [GO:0048147]
21658,FUN_039390,gene,no,negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]
21659,FUN_039390,gene,no,negative regulation of inflammatory response [GO:0050728]
21660,FUN_039390,gene,no,negative regulation of innate immune response [GO:0045824]
21661,FUN_039390,gene,no,negative regulation of interferon-alpha production [GO:0032687]
21662,FUN_039390,gene,no,negative regulation of interferon-beta production [GO:0032688]
21663,FUN_039390,gene,no,negative regulation of interleukin-6 production [GO:0032715]
21664,FUN_039390,gene,no,negative regulation of NF-kappaB transcription factor activity [GO:0032088]
21665,FUN_039390,gene,no,negative regulation of NIK/NF-kappaB signaling [GO:1901223]
21666,FUN_039390,gene,no,negative regulation of NLRP3 inflammasome complex assembly [GO:1900226]
21667,FUN_039390,gene,no,negative regulation of phosphatidylinositol 3-kinase signaling [GO:0014067]
21668,FUN_039390,gene,no,negative regulation of tumor necrosis factor production [GO:0032720]
21669,FUN_039390,gene,no,T cell activation [GO:0042110]
21670,FUN_040547,gene,no,cell migration [GO:0016477]
21671,FUN_040547,gene,no,cellular response to calcium ion [GO:0071277]
21672,FUN_040547,gene,no,cellular response to epidermal growth factor stimulus [GO:0071364]
21673,FUN_040547,gene,no,cellular response to fibroblast growth factor stimulus [GO:0044344]
21674,FUN_040547,gene,no,cellular response to platelet-derived growth factor stimulus [GO:0036120]
21675,FUN_040547,gene,no,epidermal growth factor receptor signaling pathway [GO:0007173]
21676,FUN_040547,gene,no,fibroblast growth factor receptor signaling pathway [GO:0008543]
21677,FUN_040547,gene,no,fibroblast migration [GO:0010761]
21678,FUN_040547,gene,no,negative regulation of dephosphorylation [GO:0035305]
21679,FUN_040547,gene,no,neuron projection extension [GO:1990138]
21680,FUN_040547,gene,no,platelet-derived growth factor receptor signaling pathway [GO:0048008]
21681,FUN_040547,gene,no,podocyte development [GO:0072015]
21682,FUN_040547,gene,no,positive regulation of dendrite development [GO:1900006]
21683,FUN_040547,gene,no,positive regulation of focal adhesion assembly [GO:0051894]
21684,FUN_040547,gene,no,positive regulation of MAP kinase activity [GO:0043406]
21685,FUN_040547,gene,no,positive regulation of MAPK cascade [GO:0043410]
21686,FUN_040547,gene,no,positive regulation of peptidyl-tyrosine autophosphorylation [GO:1900086]
21687,FUN_040547,gene,no,positive regulation of protein kinase activity [GO:0045860]
21688,FUN_040547,gene,no,positive regulation of protein localization [GO:1903829]
21689,FUN_040547,gene,no,positive regulation of vascular associated smooth muscle cell migration [GO:1904754]
21690,FUN_040547,gene,no,regulation of actin cytoskeleton organization [GO:0032956]
21691,FUN_040547,gene,no,regulation of cytokine production [GO:0001817]
21692,FUN_040547,gene,no,regulation of GTPase activity [GO:0043087]
21693,FUN_040547,gene,no,regulation of mitotic cell cycle [GO:0007346]
21694,FUN_040547,gene,no,response to angiotensin [GO:1990776]
21695,FUN_040071,gene,no,antigen processing and presentation [GO:0019882]
21696,FUN_040071,gene,no,autophagosome organization [GO:1905037]
21697,FUN_040071,gene,no,autophagy [GO:0006914]
21698,FUN_040071,gene,no,beta-glucoside catabolic process [GO:1901805]
21699,FUN_040071,gene,no,brain morphogenesis [GO:0048854]
21700,FUN_040071,gene,no,cell maturation [GO:0048469]
21701,FUN_040071,gene,no,cellular response to starvation [GO:0009267]
21702,FUN_040071,gene,no,cellular response to tumor necrosis factor [GO:0071356]
21703,FUN_040071,gene,no,central nervous system development [GO:0007417]
21704,FUN_040071,gene,no,ceramide biosynthetic process [GO:0046513]
21705,FUN_040071,gene,no,cerebellar Purkinje cell layer formation [GO:0021694]
21706,FUN_040071,gene,no,cholesterol metabolic process [GO:0008203]
21707,FUN_040071,gene,no,determination of adult lifespan [GO:0008340]
21708,FUN_040071,gene,no,glucosylceramide catabolic process [GO:0006680]
21709,FUN_040071,gene,no,glucosylceramide metabolic process [GO:0006678]
21710,FUN_040071,gene,no,hematopoietic stem cell proliferation [GO:0071425]
21711,FUN_040071,gene,no,homeostasis of number of cells [GO:0048872]
21712,FUN_040071,gene,no,lipid glycosylation [GO:0030259]
21713,FUN_040071,gene,no,lipid storage [GO:0019915]
21714,FUN_040071,gene,no,lymphocyte migration [GO:0072676]
21715,FUN_040071,gene,no,lysosome organization [GO:0007040]
21716,FUN_040071,gene,no,microglia differentiation [GO:0014004]
21717,FUN_040071,gene,no,microglial cell proliferation [GO:0061518]
21718,FUN_040071,gene,no,mitochondrion organization [GO:0007005]
21719,FUN_040071,gene,no,mitophagy [GO:0000423]
21720,FUN_040071,gene,no,motor behavior [GO:0061744]
21721,FUN_040071,gene,no,negative regulation of interleukin-6 production [GO:0032715]
21722,FUN_040071,gene,no,negative regulation of MAP kinase activity [GO:0043407]
21723,FUN_040071,gene,no,negative regulation of neuron apoptotic process [GO:0043524]
21724,FUN_040071,gene,no,negative regulation of neuron death [GO:1901215]
21725,FUN_040071,gene,no,negative regulation of protein metabolic process [GO:0051248]
21726,FUN_040071,gene,no,negative regulation of protein-containing complex assembly [GO:0031333]
21727,FUN_040071,gene,no,nervous system process [GO:0050877]
21728,FUN_040071,gene,no,neuromuscular process [GO:0050905]
21729,FUN_040071,gene,no,neuron apoptotic process [GO:0051402]
21730,FUN_040071,gene,no,positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization [GO:1904925]
21731,FUN_040071,gene,no,positive regulation of neuronal action potential [GO:1904457]
21732,FUN_040071,gene,no,positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]
21733,FUN_040071,gene,no,positive regulation of protein dephosphorylation [GO:0035307]
21734,FUN_040071,gene,no,positive regulation of protein lipidation [GO:1903061]
21735,FUN_040071,gene,no,positive regulation of protein metabolic process [GO:0051247]
21736,FUN_040071,gene,no,positive regulation of protein-containing complex disassembly [GO:0043243]
21737,FUN_040071,gene,no,positive regulation of proteolysis involved in protein catabolic process [GO:1903052]
21738,FUN_040071,gene,no,proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]
21739,FUN_040071,gene,no,pyramidal neuron differentiation [GO:0021859]
21740,FUN_040071,gene,no,regulation of membrane potential [GO:0042391]
21741,FUN_040071,gene,no,regulation of protein metabolic process [GO:0051246]
21742,FUN_040071,gene,no,regulation of TOR signaling [GO:0032006]
21743,FUN_040071,gene,no,regulation of water loss via skin [GO:0033561]
21744,FUN_040071,gene,no,respiratory electron transport chain [GO:0022904]
21745,FUN_040071,gene,no,response to dexamethasone [GO:0071548]
21746,FUN_040071,gene,no,response to estrogen [GO:0043627]
21747,FUN_040071,gene,no,response to pH [GO:0009268]
21748,FUN_040071,gene,no,response to testosterone [GO:0033574]
21749,FUN_040071,gene,no,response to thyroid hormone [GO:0097066]
21750,FUN_040071,gene,no,skin morphogenesis [GO:0043589]
21751,FUN_040071,gene,no,sphingosine biosynthetic process [GO:0046512]
21752,FUN_040071,gene,no,T cell differentiation in thymus [GO:0033077]
21753,FUN_040071,gene,no,termination of signal transduction [GO:0023021]
21754,FUN_039779,gene,no,cAMP catabolic process [GO:0006198]
21755,FUN_039779,gene,no,cellular response to epidermal growth factor stimulus [GO:0071364]
21756,FUN_039779,gene,no,negative regulation of cell death [GO:0060548]
21757,FUN_039779,gene,no,negative regulation of hydrogen peroxide-induced cell death [GO:1903206]
21758,FUN_039779,gene,no,positive regulation of ERK1 and ERK2 cascade [GO:0070374]
21759,FUN_039779,gene,no,positive regulation of protein phosphorylation [GO:0001934]
21760,FUN_039779,gene,no,regulation of DNA-templated transcription [GO:0006355]
21761,FUN_039779,gene,no,signal transduction [GO:0007165]
21762,FUN_040406,gene,no,
21763,FUN_040477,gene,no,transposition, DNA-mediated [GO:0006313]
21764,FUN_040949,gene,no,DNA integration [GO:0015074]
21765,FUN_040949,gene,no,proteolysis [GO:0006508]
21766,FUN_040949,gene,no,transposition, DNA-mediated [GO:0006313]
21767,FUN_041158,gene,no,antibiotic biosynthetic process [GO:0017000]
21768,FUN_041158,gene,no,organic substance biosynthetic process [GO:1901576]
21769,FUN_042048,gene,no,
21770,FUN_041490,gene,no,brain development [GO:0007420]
21771,FUN_041490,gene,no,central nervous system development [GO:0007417]
21772,FUN_041490,gene,no,chordate embryonic development [GO:0043009]
21773,FUN_041490,gene,no,locomotion [GO:0040011]
21774,FUN_041490,gene,no,neuron differentiation [GO:0030182]
21775,FUN_041490,gene,no,oligodendrocyte differentiation [GO:0048709]
21776,FUN_041490,gene,no,Schwann cell differentiation [GO:0014037]
21777,FUN_041490,gene,no,spinal cord development [GO:0021510]
21778,FUN_041490,gene,no,spinal cord oligodendrocyte cell differentiation [GO:0021529]
21779,FUN_041490,gene,no,thyroid gland development [GO:0030878]
21780,FUN_041504,gene,no,
21781,FUN_041567,gene,no,brain development [GO:0007420]
21782,FUN_041567,gene,no,learning [GO:0007612]
21783,FUN_041567,gene,no,lung alveolus development [GO:0048286]
21784,FUN_041567,gene,no,memory [GO:0007613]
21785,FUN_041567,gene,no,negative regulation of DNA-templated transcription [GO:0045892]
21786,FUN_041567,gene,no,negative regulation of transcription by RNA polymerase II [GO:0000122]
21787,FUN_041567,gene,no,regulation of transcription by RNA polymerase II [GO:0006357]
21788,FUN_041567,gene,no,social behavior [GO:0035176]
21789,FUN_041567,gene,no,transcription by RNA polymerase II [GO:0006366]
21790,FUN_041700,gene,no,CDP-choline pathway [GO:0006657]
21791,FUN_041700,gene,no,ovarian follicle development [GO:0001541]
21792,FUN_041700,gene,no,phosphatidylcholine biosynthetic process [GO:0006656]
21793,FUN_041700,gene,no,response to vasopressin [GO:1904116]
21794,FUN_041700,gene,no,spermatogenesis [GO:0007283]
21795,FUN_041777,gene,no,amyloid-beta formation [GO:0034205]
21796,FUN_041777,gene,no,circadian rhythm [GO:0007623]
21797,FUN_041777,gene,no,negative regulation of DNA damage response, signal transduction by p53 class mediator [GO:0043518]
21798,FUN_041777,gene,no,negative regulation of DNA methylation-dependent heterochromatin formation [GO:0090310]
21799,FUN_041777,gene,no,negative regulation of microtubule polymerization [GO:0031115]
21800,FUN_041777,gene,no,negative regulation of mRNA splicing, via spliceosome [GO:0048025]
21801,FUN_041777,gene,no,peptidyl-serine phosphorylation [GO:0018105]
21802,FUN_041777,gene,no,peptidyl-threonine phosphorylation [GO:0018107]
21803,FUN_041777,gene,no,peptidyl-tyrosine autophosphorylation [GO:0038083]
21804,FUN_041777,gene,no,peptidyl-tyrosine phosphorylation [GO:0018108]
21805,FUN_041777,gene,no,positive regulation of DNA-templated transcription [GO:0045893]
